case_id,image_width,image_height,mpp_x,mpp_y,patch_min_x_pixel,patch_min_y_pixel,patch_size,patch_polygon_area,patch_area_seleted_percentage,nucleus_area,percent_nuclear_material,tumorFlag,grayscale_patch_mean,grayscale_patch_std,Hematoxylin_patch_mean,Hematoxylin_patch_std,grayscale_segment_mean,grayscale_segment_std,Hematoxylin_segment_mean,Hematoxylin_segment_std,Flatness_segment_mean,Flatness_segment_std,Perimeter_segment_mean,Perimeter_segment_std,Circularity_segment_mean,Circularity_segment_std,r_GradientMean_segment_mean,r_GradientMean_segment_std,b_GradientMean_segment_mean,b_GradientMean_segment_std,r_cytoIntensityMean_segment_mean,r_cytoIntensityMean_segment_std,b_cytoIntensityMean_segment_mean,b_cytoIntensityMean_segment_std,Elongation_segment_mean,Elongation_segment_std,datetime
PC_058_0_1,162239,86955,0.2464,0.2464,31231,61440,512,15915.53819,100,221.8906906,1.394176483,tumor,171.6789436,28.94213895,24.37802505,5.740796179,105.71188,22.18608242,43.18340478,7.588730899,1.90769,1.359613328,54.903515,29.93563004,0.79170075,0.160195699,13.45827,2.15651727,9.401546,1.394256694,187.6116,13.0785291,150.9837,13.21378694,1.90769,1.359613328,36:37.8
PC_058_0_1,162239,86955,0.2464,0.2464,31231,61951,512,15915.53819,100,530.0848538,3.330612183,tumor,172.4069748,30.75311149,15.89735794,6.992977764,94.07275445,22.69003881,39.56434533,8.515468712,1.531090303,0.468244717,63.68350727,24.02367275,0.838018242,0.087647098,12.96915152,3.608518407,8.94570303,2.428136384,194.7670303,14.77413059,155.2029697,12.93686103,1.531090303,0.468244717,36:40.8
PC_058_0_1,162239,86955,0.2464,0.2464,31231,62464,512,15915.53819,100,905.6552243,5.690383911,tumor,169.3377914,34.90275692,23.74919128,7.925620933,98.05321141,23.93084446,44.53348214,8.466746891,1.621433922,0.633286579,68.61906078,31.78161074,0.798289392,0.13983697,14.27756353,2.963369282,9.489428039,1.874884331,196.1772941,16.13133719,157.556098,14.80204922,1.621433922,0.633286579,36:45.0
PC_058_0_1,162239,86955,0.2464,0.2464,31231,62976,512,15915.53819,100,455.4155021,2.861452103,tumor,171.3983116,28.79436005,18.12864685,6.779466952,92.47327912,20.8057297,43.19430729,7.507339973,1.526533548,0.65407841,61.53703032,33.87751504,0.837770645,0.113970941,13.54120742,3.006848241,9.199357742,2.385552787,195.3923226,20.05408851,153.5268387,15.18277911,1.526533548,0.65407841,37:22.3
PC_058_0_1,162239,86955,0.2464,0.2464,31231,63488,512,15915.53819,100,354.2752998,2.225971222,tumor,178.3397827,27.38444509,18.15618515,5.826823746,96.94512421,22.16961847,42.01835373,8.096232284,1.435478636,0.468020564,61.55542727,19.15829273,0.8431065,0.089856614,15.33773273,2.943851144,10.08182318,2.187482003,206.7838636,13.74561505,165.2791818,14.86111744,1.435478636,0.468020564,42:44.0
PC_058_0_1,162239,86955,0.2464,0.2464,31231,63999,512,15915.53819,100,560.8056115,3.523635864,tumor,177.8352737,29.39051265,18.71327972,6.55234855,99.92933695,22.17834267,40.72347191,7.99981386,1.536165135,0.456952869,60.30300892,25.37366622,0.828064432,0.109464967,13.04217135,3.252403363,8.842453784,2.011312994,197.8951622,17.35790043,160.4240541,16.02631522,1.536165135,0.456952869,42:24.7
PC_058_0_1,162239,86955,0.2464,0.2464,31231,64512,512,15915.53819,100,823.9507584,5.177021027,tumor,178.5816002,31.27494735,21.18432999,7.168302953,103.2588853,23.59063067,41.9097559,8.472014615,1.483247391,0.562262927,66.84687609,22.33222463,0.834208848,0.100217603,14.33467283,2.672660146,9.503764565,1.804879612,202.2012174,15.66415272,165.6896522,13.65062929,1.483247391,0.562262927,42:17.0
PC_058_0_1,162239,86955,0.2464,0.2464,31231,65024,512,15915.53819,100,214.9542349,1.350593567,tumor,186.891449,25.33742903,14.61896896,5.178184773,98.89692308,22.22583714,39.46184615,8.779622717,1.45339,0.418001999,59.77075714,37.62900896,0.836946429,0.136238486,14.98568357,3.597834554,9.983275,2.415921174,204.4076429,18.55119492,165.2376429,16.87680005,1.45339,0.418001999,43:03.4
PC_058_0_1,162239,86955,0.2464,0.2464,31231,65536,512,15915.53819,100,105.3521638,0.661945343,tumor,190.2194824,23.65142312,14.00117874,4.252559401,107.9458414,21.73237743,34.69503546,6.943019063,1.72093,0.427823358,79.49053333,38.1705794,0.772314833,0.107145758,11.40632833,1.815286206,7.531323333,1.238784366,193.1243333,12.96150446,157.623,11.9447566,1.72093,0.427823358,10:47.8
PC_058_0_1,162239,86955,0.2464,0.2464,31231,66048,512,15915.53819,100,230.8458522,1.450443268,tumor,189.6770554,27.51178781,19.55177307,4.889231459,106.3346716,25.65747128,40.11098365,8.762095566,1.766743077,0.695678656,69.31988462,31.91113742,0.773595231,0.105814961,13.27997077,3.339287482,8.943287692,2.163307074,202.4265385,9.459282674,167.6003846,10.33803443,1.766743077,0.695678656,10:49.2
PC_058_0_1,162239,86955,0.2464,0.2464,31231,66560,512,15915.53819,100,555.462871,3.490066528,tumor,182.8141479,31.34603586,20.50788879,6.150699708,113.6443812,22.72853784,38.08440019,7.61737541,1.589234444,0.52987959,61.77282694,35.44796096,0.792237139,0.139400038,13.15210139,2.912278254,8.602786944,1.786708345,194.7341111,12.47725136,160.14,14.24845474,1.589234444,0.52987959,10:51.6
PC_058_0_1,162239,86955,0.2464,0.2464,31231,67072,512,15915.53819,100,1420.781923,8.92701149,tumor,180.0718422,39.6799288,22.30649948,7.474519982,103.1822815,19.24776556,39.52162737,7.1733062,1.876595,0.770045447,156.5720333,218.2479834,0.672779444,0.221662767,10.20547389,2.386784816,7.550285556,3.066932883,187.8965,10.7510955,153.5491111,11.96470151,1.876595,0.770045447,10:52.2
PC_058_0_1,162239,86955,0.2464,0.2464,31231,67584,512,15915.53819,100,829.0430579,5.2090168,tumor,196.0564423,36.75395539,16.69765091,6.426845916,106.3943331,19.59826914,35.31191296,6.854330241,1.978652187,0.926425286,132.0496437,185.2207186,0.68962725,0.215840164,11.70962781,4.041939443,7.910861563,2.2830387,195.5336875,14.11915722,161.9880313,16.58802413,1.978652187,0.926425286,18:22.1
PC_058_0_1,162239,86955,0.2464,0.2464,31231,68096,512,15915.53819,100,2071.776636,13.01732063,tumor,168.5208168,35.36952919,20.04168701,8.069477804,110.5314065,20.48471333,34.78095827,6.828071593,1.99716902,1.00196205,111.8715157,151.9538104,0.711803392,0.193454707,10.27801922,2.616342786,7.01722,1.39098627,195.2102353,10.34877311,162.7027255,11.79543792,1.99716902,1.00196205,18:18.1
PC_058_0_1,162239,86955,0.2464,0.2464,31231,68608,512,15915.53819,100,442.5595328,2.780675888,tumor,192.3764534,28.66314,15.40647125,5.514855475,123.965967,17.00501414,32.36671664,5.985953211,2.161237419,1.380484257,66.42350742,42.26926863,0.754771258,0.186934037,10.21801387,2.268030751,7.155706774,1.236042412,197.8036774,9.977068412,168.7468387,7.468903478,2.161237419,1.380484257,18:08.5
PC_058_0_1,162239,86955,0.2464,0.2464,31744,57856,512,7223.532388,45.38666744,1052.037757,14.56403462,tumor,166.008564,39.34712816,22.04914856,9.49300544,100.1999385,21.31149939,41.1344605,7.636367333,1.525035,0.576178879,73.094445,32.84941743,0.816311962,0.132691733,12.67203962,3.137758759,8.551252692,2.038847899,194.9453462,14.61137317,157.6583846,13.89851394,1.525035,0.576178879,27:38.1
PC_058_0_1,162239,86955,0.2464,0.2464,31744,58368,512,15439.26205,97.00747704,1331.192843,8.622127396,tumor,171.0599937,38.93599797,20.68273926,9.094475693,96.98487834,21.5992808,41.74445867,8.000247052,1.448850513,0.540527474,67.07703333,24.42489517,0.834560628,0.103408875,13.70936179,3.514507611,9.227955513,2.325298449,199.6647821,14.3664924,161.9405,14.47162587,1.448850513,0.540527474,27:58.8
PC_058_0_1,162239,86955,0.2464,0.2464,31744,58880,512,15915.53819,100,608.776439,3.825044632,tumor,175.202961,34.47352781,21.2476387,7.573752624,95.6122714,23.85061489,44.98192836,8.011057057,1.477276735,0.562911551,53.84979245,23.00025451,0.843336796,0.104576711,13.30907776,3.984258812,9.295873673,2.712798722,200.3901429,18.34488032,164.1698776,15.16335961,1.477276735,0.562911551,27:56.9
PC_058_0_1,162239,86955,0.2464,0.2464,31744,59392,512,15915.53819,100,529.6674522,3.327989578,tumor,168.0017853,31.66251613,22.62477493,7.422325936,95.19609817,22.76684704,46.41397105,8.179126214,1.57777766,0.924952696,53.71181851,21.99627777,0.840326213,0.126985859,12.72631809,3.944152673,8.840616383,3.093862553,194.6798085,16.76414353,155.46,13.73281289,1.57777766,0.924952696,31:16.7
PC_058_0_1,162239,86955,0.2464,0.2464,31744,59904,512,15915.53819,100,1107.897683,6.961107254,tumor,168.6671829,37.61688211,21.26368713,9.337480441,89.68155271,25.61911699,46.45955991,8.997649875,1.494693966,0.505834814,73.11001379,41.70369579,0.805396397,0.138149311,14.60289724,3.387467229,9.691649138,2.196086302,200.1237069,14.54940575,160.6646207,15.70376315,1.494693966,0.505834814,31:20.7
PC_058_0_1,162239,86955,0.2464,0.2464,31744,60416,512,15915.53819,100,2010.395834,12.63165474,tumor,153.4332008,40.02761499,26.7466507,10.98520638,88.72837113,23.85462837,48.39465013,8.692734975,1.53031033,0.53555476,79.70525462,48.7325318,0.779591615,0.157856077,13.80057582,3.078016774,8.764864615,2.183135472,191.5871758,14.88891186,149.5993187,14.01897658,1.53031033,0.53555476,31:25.2
PC_058_0_1,162239,86955,0.2464,0.2464,31744,60928,512,15915.53819,100,782.8025498,4.918479919,tumor,164.1648903,34.39320949,19.66239929,8.393249746,90.16839744,21.33587849,43.24964692,7.908448538,1.533713333,0.549215787,70.37144762,35.45506764,0.812569167,0.125104925,13.11123643,3.458390993,8.407663333,2.252142766,189.5577619,20.13379831,147.7030952,18.22983038,1.533713333,0.549215787,31:19.5
PC_058_0_1,162239,86955,0.2464,0.2464,31744,61440,512,15915.53819,100,804.0520858,5.051994324,tumor,165.7942924,33.00381518,20.96982956,8.082729394,95.06440511,23.23618521,43.3357096,8.510301842,1.563755,0.584039467,62.803724,32.9815107,0.80680422,0.13938424,13.2918992,3.952707015,8.6265822,2.39920687,193.77472,18.64239795,151.61902,16.24701395,1.563755,0.584039467,37:24.6
PC_058_0_1,162239,86955,0.2464,0.2464,31744,61951,512,15915.53819,100,595.4423552,3.741264343,tumor,171.0870018,31.31644771,18.18112183,7.317778506,92.35878113,21.28279189,42.30974225,8.048479494,1.380225556,0.277160759,64.77398889,18.20853244,0.840588528,0.083187227,12.53452389,3.190900609,8.143690833,1.86695661,198.3343056,16.05021856,156.1265556,14.12575975,1.380225556,0.277160759,37:07.9
PC_058_0_1,162239,86955,0.2464,0.2464,31744,62464,512,15915.53819,100,442.4760525,2.780151367,tumor,171.1701355,29.64982948,20.84273148,6.710678658,93.3568873,24.64228762,45.44215862,8.355675692,1.450289375,0.478593374,58.01935156,24.60548564,0.844912188,0.106920841,13.38263625,3.605225678,9.387884063,2.201432787,194.9365,19.61082612,155.717125,17.43086218,1.450289375,0.478593374,37:36.0
PC_058_0_1,162239,86955,0.2464,0.2464,31744,62976,512,15915.53819,100,390.968695,2.456521988,tumor,178.3411064,31.40381248,16.67377472,6.621935979,94.25192888,23.34998943,41.33747065,7.85458892,1.617095926,0.837344736,63.34853815,36.07317387,0.823515259,0.142196492,12.4483263,3.78255263,8.626981481,2.361001953,194.7644444,19.92087554,155.5094444,19.72759902,1.617095926,0.837344736,37:35.5
PC_058_0_1,162239,86955,0.2464,0.2464,31744,63488,512,15915.53819,100,294.3212518,1.849269867,tumor,182.117939,28.52854204,17.70569611,5.438111178,97.85960265,20.21772607,39.71655629,7.493662639,1.94943,1.392108331,65.07362389,28.85065341,0.757950722,0.185992615,11.12176833,4.21040901,7.591478333,2.232024916,194.5118889,17.79111819,154.8004444,18.09959334,1.94943,1.392108331,42:56.8
PC_058_0_1,162239,86955,0.2464,0.2464,31744,63999,512,15915.53819,100,796.8120653,5.006504059,tumor,180.7907944,37.80133027,16.51190186,7.207244256,92.66821755,22.4711551,38.44793839,7.196463247,1.905180909,0.853431709,104.7089636,90.86833888,0.730092091,0.190987689,10.30766727,2.884077612,7.004872727,2.003034449,186.5124545,14.68906315,148.0443636,19.00100967,1.905180909,0.853431709,43:26.9
PC_058_0_1,162239,86955,0.2464,0.2464,31744,64512,512,15915.53819,100,94.5604352,0.594139099,tumor,189.6868935,23.26707861,12.55768204,4.295536808,96.9394993,23.89359433,38.28025035,9.054004989,1.36162,0.348106935,68.23228,22.18101752,0.810969,0.143291109,12.727694,3.577512658,8.723408,1.835971452,201.0602,16.65770565,161.5254,13.62370275,1.36162,0.348106935,42:19.8
PC_058_0_1,162239,86955,0.2464,0.2464,31744,65024,512,15915.53819,100,138.9264307,0.872898102,tumor,186.5254135,24.17543132,14.01143646,4.647520636,106.2522565,21.87199917,35.50261283,7.265583976,1.824813333,0.85481006,55.621075,47.23573672,0.774573333,0.170813355,11.49476583,3.042946227,8.963651667,2.845678429,193.79525,10.9221659,159.026,12.86435105,1.824813333,0.85481006,42:42.3
PC_058_0_1,162239,86955,0.2464,0.2464,31744,65536,512,15915.53819,100,1691.8577,10.63022614,tumor,178.5479164,42.8684441,19.85907745,8.276456095,98.66059522,18.67847325,38.25269118,7.004986127,2.171138,0.756090982,138.35584,142.5425469,0.64082116,0.193968336,11.3227792,3.137830419,7.459424,2.137008839,185.67232,13.0577232,146.82676,14.43285502,2.171138,0.756090982,10:53.5
PC_058_0_1,162239,86955,0.2464,0.2464,31744,66048,512,15915.53819,100,1542.23061,9.690093994,tumor,171.4260254,40.65014169,22.9810791,8.018037049,100.0616898,20.46079778,40.50380674,6.957249827,1.714290313,0.599950217,111.3383128,190.0455806,0.749693875,0.169048166,11.12245531,3.550360829,7.728695938,2.533764603,190.8476563,15.16120524,156.954875,16.08586803,1.714290313,0.599950217,10:54.3
PC_058_0_1,162239,86955,0.2464,0.2464,31744,66560,512,15915.53819,100,1535.066481,9.645080566,tumor,184.7284393,42.96266532,17.95495987,8.136078594,99.79769799,21.53589574,36.71904583,7.562084973,1.935821622,1.04212667,109.7002568,117.7256738,0.720580676,0.198755674,11.12329676,3.372530678,7.814927297,2.225245872,190.0838649,13.04740636,157.3771892,15.31835694,1.935821622,1.04212667,10:55.1
PC_058_0_1,162239,86955,0.2464,0.2464,31744,67072,512,15915.53819,100,535.8374067,3.366756439,tumor,196.4973068,35.43091621,19.15274048,6.02112303,104.509913,22.15276656,39.72618472,7.768865542,1.871046207,0.692680346,72.08707586,35.38667147,0.762587862,0.11839899,12.00986655,2.697760043,8.641050345,2.293116576,195.5578621,12.79604137,165.1351379,14.94196658,1.871046207,0.692680346,10:52.5
PC_058_0_1,162239,86955,0.2464,0.2464,31744,67584,512,15915.53819,100,220.0693018,1.382732391,tumor,205.8370056,26.97107104,16.05436325,4.328437114,107.2369994,21.18047192,36.69396294,7.26405347,1.841832143,0.786089991,66.32368571,27.26154201,0.7613765,0.136756135,10.11246929,2.287984265,6.90087,1.343429627,192.6028571,12.07013072,159.3165,13.70793364,1.841832143,0.786089991,18:12.7
PC_058_0_1,162239,86955,0.2464,0.2464,31744,68096,512,15915.53819,100,316.3448781,1.98764801,tumor,199.1826553,28.49342659,14.14673615,4.896021059,117.6484472,23.41043044,32.9310559,7.348751554,1.902911579,0.853660968,72.01376842,34.84741857,0.762521158,0.162849838,10.67940105,2.833110647,7.703154737,1.93029317,203.3446842,13.72769942,172.684,14.48869653,1.902911579,0.853660968,18:11.1
PC_058_0_1,162239,86955,0.2464,0.2464,31744,68608,512,15915.53819,100,213.5274803,1.341629028,tumor,196.4807549,25.92223164,14.39585114,4.842448212,121.7015432,21.28089905,32.21759259,7.05261525,1.804846471,0.955799077,54.72185588,30.56921204,0.795889765,0.134870769,9.065780588,3.369228207,6.611656471,2.136824194,196.4403529,14.85818806,168.3425882,13.09868732,1.804846471,0.955799077,18:04.0
PC_058_0_1,162239,86955,0.2464,0.2464,31744,69120,512,15915.53819,100,230.769961,1.449966431,tumor,213.2585297,35.2035158,16.66539764,6.364799174,109.0533296,19.8036704,37.20541761,6.820548391,1.510233571,0.501500396,59.59627143,29.96125087,0.835635643,0.110444626,10.69323429,3.055133959,7.887292143,2.565669757,194.0683571,16.16450551,163.5932143,20.67856656,1.510233571,0.501500396,18:06.4
PC_058_0_1,162239,86955,0.2464,0.2464,32256,56832,512,2678.47483,16.8293073,31.43893929,1.17376273,tumor,178.739418,31.05923891,20.86227798,6.063756698,104.4432548,13.76906864,41.66809422,4.787017285,2.780195,1.233075,87.7904,16.5356,0.6527445,0.1862925,11.5472,0.3142,7.65148,0.72228,203.692,3.646,167.5945,3.7335,2.780195,1.233075,59:56.5
PC_058_0_1,162239,86955,0.2464,0.2464,32256,57344,512,12536.49556,78.76890756,485.0860455,3.869391116,tumor,176.0699997,34.57700542,16.7604332,7.761508878,98.17927632,22.20780516,39.7066886,8.029877678,1.9339425,1.403388559,70.02716786,32.45962644,0.7761945,0.153470838,14.43062821,3.869024443,10.05095107,2.825487716,203.0875,14.41230165,167.4143571,14.57776431,1.9339425,1.403388559,27:48.8
PC_058_0_1,162239,86955,0.2464,0.2464,32256,57856,512,15915.53819,100,1049.696722,6.595420837,tumor,171.9115219,37.04979241,20.84886551,8.387743283,97.20057342,22.28601192,42.3262902,8.021555628,1.622198276,0.731379237,71.55860345,51.74108788,0.797191155,0.154797468,13.96139621,4.142178222,9.594132586,2.612571501,201.7080517,13.8775486,166.2271034,14.08986796,1.622198276,0.731379237,27:51.1
PC_058_0_1,162239,86955,0.2464,0.2464,32256,58368,512,15915.53819,100,1546.161774,9.714794159,tumor,163.2174301,39.73948112,23.98655701,9.431568556,94.58100888,21.4425199,44.27956582,7.493026994,1.494203095,0.510951931,67.87833369,32.15487874,0.82776475,0.133200562,13.48311619,3.418834532,8.77767619,2.316801544,193.8455357,14.75854551,155.463619,14.61420349,1.494203095,0.510951931,27:56.0
PC_058_0_1,162239,86955,0.2464,0.2464,32256,58880,512,15915.53819,100,608.6929587,3.824520111,tumor,169.6723671,33.49316391,21.99431229,7.586834688,96.03624132,23.17567621,45.01302083,8.186641425,1.714429773,1.175339668,59.66785295,32.76463957,0.799871114,0.161305199,14.24813364,5.067861199,9.391185682,2.990469607,197.5150455,18.31135351,158.8380909,16.74993837,1.714429773,1.175339668,27:42.4
PC_058_0_1,162239,86955,0.2464,0.2464,32256,59392,512,15915.53819,100,257.0738509,1.61523819,tumor,171.9986916,30.94449054,18.36934662,6.529843739,90.99309992,20.89762332,43.99846665,7.379113346,1.502454444,0.466102878,56.30238889,29.61408848,0.821163111,0.107376964,12.87423056,3.815362873,8.532178333,2.552428566,191.2648889,18.69927767,150.5688889,15.99261601,1.502454444,0.466102878,31:16.9
PC_058_0_1,162239,86955,0.2464,0.2464,32256,59904,512,15915.53819,100,528.1268608,3.318309784,tumor,164.4248886,29.40511289,16.69796371,7.772948878,84.46117705,19.86601326,44.51990603,7.57614491,1.428868065,0.443890588,62.14385806,27.53512246,0.842063484,0.097506411,12.96915387,3.330564477,8.581268387,2.16149472,194.9454194,22.42689779,150.2455484,19.70914102,1.428868065,0.443890588,31:18.5
PC_058_0_1,162239,86955,0.2464,0.2464,32256,60416,512,15915.53819,100,961.8906035,6.043720245,tumor,161.9263458,37.59717268,22.07858658,9.003022436,82.86756975,18.4752611,46.64759402,7.234328448,1.58669619,0.626641281,70.77928643,59.52581709,0.794898452,0.145551092,13.05218143,3.392388186,8.999162381,2.716271593,189.1306667,20.8106267,148.256119,18.93884614,1.58669619,0.626641281,31:20.0
PC_058_0_1,162239,86955,0.2464,0.2464,32256,60928,512,15915.53819,100,491.2285594,3.086471558,tumor,163.7310371,33.3423178,17.98796463,7.909483244,81.19925611,17.52542982,44.53918704,6.883600695,1.4239812,0.517775772,71.28768,18.81321827,0.8268928,0.081519021,12.7023008,2.485819382,8.1746276,1.860004822,189.29288,22.43931394,144.54256,19.05903303,1.4239812,0.517775772,31:18.3
PC_058_0_1,162239,86955,0.2464,0.2464,32256,61440,512,15915.53819,100,748.6970445,4.704189301,tumor,163.6909332,35.25297769,19.07277298,8.097404853,89.99773795,21.45718164,42.4318775,8.036664287,1.609274737,0.674801972,71.13597316,30.14808734,0.793098,0.142157414,12.56131,2.954434382,8.695380263,1.55725567,193.0986579,16.38056598,150.6468158,14.39514056,1.609274737,0.674801972,37:26.6
PC_058_0_1,162239,86955,0.2464,0.2464,32256,61951,512,15915.53819,100,1278.114056,8.030605316,tumor,165.2248955,39.52059778,19.07718277,8.480025071,92.95698494,18.88530327,38.39268744,6.987165929,1.796468919,0.6259203,97.04558649,64.08695031,0.727681216,0.156296521,11.23604162,3.947646538,7.59078,2.561714318,182.2935946,15.02440659,142.0241622,15.90307731,1.796468919,0.6259203,37:38.8
PC_058_0_1,162239,86955,0.2464,0.2464,32256,62464,512,15915.53819,100,624.4479718,3.923511505,tumor,172.7716751,35.50561253,20.46321487,7.172158304,92.62743271,20.45482861,41.80486542,7.34133178,1.975805909,1.347484655,84.60105182,91.86168228,0.736287455,0.217724286,11.34464318,2.914758726,7.865159545,3.076302507,179.1162273,20.28309229,139.7059091,21.71756176,1.975805909,1.347484655,36:49.6
PC_058_0_1,162239,86955,0.2464,0.2464,32256,62976,512,15915.53819,100,235.7636019,1.481342316,tumor,183.5411186,31.37049309,18.40828705,5.420375839,98.24383486,19.72687871,39.5195345,6.695094684,1.723807692,0.864801153,72.43541,51.80330636,0.791963769,0.185108102,11.22849846,3.954697565,7.865995385,2.192422766,184.7857692,20.96383785,149.1927692,19.83115218,1.723807692,0.864801153,36:47.2
PC_058_0_1,162239,86955,0.2464,0.2464,32256,63488,512,15915.53819,100,946.4391552,5.9466362,tumor,173.7998047,41.82252206,22.37590027,8.008931131,88.04101943,21.51697536,43.93631901,7.426092004,1.9517105,1.331701566,144.7544915,223.9834095,0.71697095,0.308922117,10.123976,2.919939248,7.24795,2.089010116,177.6264,15.42005324,139.0525,17.15226224,1.9517105,1.331701566,42:24.8
